,part_num,name,part_cat_id,in_ldraw
18725,970c00pr0235,Legs and Hips with Side Buttons and Red and Orange Vest and Sash Print,13,FALSE
18726,970c00pr0236,Legs and Hips with Tattered Dark Blue Coat Tails with Gold Trim Print,13,FALSE
18727,970c00pr0238,Legs and Hips with Belt and Gold Asian Characters Print,13,FALSE
18728,970c00pr0239,Legs and Black Hips with SW Wolfpack Clone Trooper Print,13,FALSE
18729,970c00pr0240,Legs and Hips with SW Gunbelt Print (Han Solo 7965),13,FALSE
18730,970c00pr0241,Legs and Dark Red Hips with Dark Red Loincloth and Skulls Print,13,FALSE
18731,970c00pr0243,Legs and Hips with Leotard and Leg Warmers Print,13,FALSE
18732,970c00pr0244,Legs and Reddish Brown Hips with Reddish Brown Roman Sword Belt with Gold Medallions Print,13,FALSE
18733,970c00pr0245,Legs and Black Hips with Boxing Trunks with Gold Piping Print,13,FALSE
18734,970c00pr0246,Legs and Tan Hips with Tan and Black Fur Print,13,FALSE
18735,970c00pr0247,Legs and Hips with Cargo Pockets Front and Yellow Stripes with Black Line Print,13,FALSE
18736,970c00pr0248,Legs and Tan Hips with Tan Animal Skin Skirt Print (Cavewoman),13,FALSE
18737,970c00pr0251,Legs and Hips with White Apron and Cooking Utensils Print,13,FALSE
18738,970c00pr0252,Legs and Hips with Gold Fleur de Lis Buckles Print,13,FALSE
18739,970c00pr0253,Legs and Black Hips with Yellow Markings Print,13,FALSE
18740,970c00pr0254,Legs and Dark Bluish Gray Hips with Pocket and Patch and Kneepads Print,13,FALSE
18741,970c00pr0256,Legs and Dark Red Hips with Dark Red Loincloth Print,13,FALSE
18742,970c00pr0257,Legs and Hips with Marine Growth Print,13,FALSE
18743,970c00pr0258,"Legs and Hips with Reddish Brown Coat Tails and Red, White and Dark Green Print",13,FALSE
18744,970c00pr0259,Legs and Hips with Dark Blue Belts and Leg Markings Print,13,FALSE
18745,970c00pr0261,Legs and Hips with Yellow and Dark Bluish Gray Scales Print (Slithraa),13,FALSE
18746,970c00pr0262,Legs and Hips with Yellow and Light Bluish Gray Scales Print (Mezmo),13,FALSE
18747,970c00pr0263,Legs and Hips with Dark Blue Snake Print,13,FALSE
18748,970c00pr0267,Legs and Hips with Dark Green Scales Print (Lizaru),13,FALSE
18749,970c00pr0268,Legs and Hips with Green Scales Print (Spitta),13,FALSE
18750,970c00pr0269,Legs and Hips with Green and Dark Green Scales Print,13,FALSE
18751,970c00pr0270,Legs and Hips with White Scales Print,13,FALSE
18752,970c00pr0271,Legs and Hips with Black and Red Scales Print,13,FALSE
18753,970c00pr0272,Legs and Hips with Black Scales Print,13,FALSE
18754,970c00pr0273,Legs and Hips with Gray Shirt Edge Print,13,FALSE
18755,970c00pr0274,Legs and Hips with Sash Print,13,FALSE
18756,970c00pr0275,Legs and Hips with Shirt Edge and Brown Strap Print,13,FALSE
18757,970c00pr0276,"Legs and Hips with Dark Bluish Gray Sash, Belts and Buckles Print",13,FALSE
18758,970c00pr0277,Legs and Hips with Dark Green Sash and Silver Diamonds Print,13,FALSE
18759,970c00pr0278,Legs and Hips with Ninjago Purple Sash Print,13,FALSE
18760,970c00pr0279,Legs and Hips with Sash and Shirt Edge Print,13,FALSE
18761,970c00pr0280,Legs and Hips with Brown Armour and Belt Print,13,FALSE
18762,970c00pr0282,Legs and Hips with Fire Suit Print,13,FALSE
18763,970c00pr0283,Legs and Hips with Chain Belt and Pockets Print,13,FALSE
18764,970c00pr0284,Legs and Hips with Loose Fitting Ammo Belt Print,13,FALSE
18765,970c00pr0287,Legs and Hips with Dirt Stains Print,13,FALSE
18766,970c00pr0289,Legs and Hips with Vertical Light Aqua Stripes Print,13,FALSE
18767,970c00pr0291,Legs and Hips with Spacesuit with Silver Details Print,13,FALSE
18768,970c00pr0293,Legs and Hips with Topographical Map and Zippered Pocket Print,13,FALSE
18769,970c00pr0296,Legs and Blue Hips with Light Flesh Skin and Blue Short Swimsuit with White Stars Print,13,FALSE
18770,970c00pr0299,"Legs and Dark Blue Hips with Dotted Line, 'X' and Fringe Print",13,FALSE
18771,970c00pr0301,Legs and Hips with Green Plant Foliage Print,13,FALSE
18772,970c00pr0304,Legs and Hips with Jedi Robe Print,13,FALSE
18773,970c00pr0305,Legs and Hips with Gunbelt and Compass Print,13,FALSE
18774,970c00pr0306,Legs and Black Hips with SW ARC Trooper Armour Print,13,FALSE
18775,970c00pr0307,Legs and Black Hips with Belt and 3 Lime Balls Print,13,FALSE
18776,970c00pr0308,Legs and Black Hips with SW Golden Belt Geonosian Zombie Print ,13,FALSE
18777,970c00pr0309,Legs and Black Hips with SW Clone Trooper and Dark Green Markings Print,13,FALSE
18778,970c00pr0310,Legs and Dark Brown Hips with Pocket with Pen and Paper Print,13,FALSE
18779,970c00pr0312,Legs and Dark Brown Hips with Belt and Pocket Print,13,FALSE
18780,970c00pr0313,Legs and Hips with Silver Armour Print,13,FALSE
18781,970c00pr0314,Legs and Dark Bluish Gray Hips with Silver Belt and Armor Print,13,FALSE
18782,970c00pr0315,Legs and Black Hips with Black Short Swimsuit Print,13,FALSE
18783,970c00pr0316,"Legs and Red Hips with Blue Kneepads, Belt and Pockets with Gold Trim Print",13,FALSE
18784,970c00pr0317,"Legs and Medium Azure Hips with Black, Yellow, and Medium Azure Wrap Dress Print",13,FALSE
18785,970c00pr0318,Legs and Dark Red Hips and Loincloth and Gold Aztec Print,13,FALSE
18786,970c00pr0319,Legs and Hips with Socks and Green Garters Print,13,FALSE
18787,970c00pr0320,Legs and Hips with White Tennis Shorts with Lime Lines Print,13,FALSE
18788,970c00pr0321,Legs and Dark Brown Hips with Dark Brown Loincloth Print,13,FALSE
18789,970c00pr0322,Legs and Hips with Fire Energy Print,13,FALSE
18790,970c00pr0323,Legs and Hips with Red Energy Print (NRG Cole),13,FALSE
18791,970c00pr0324,Legs and Hips with Lightning Energy Print,13,FALSE
18792,970c00pr0325,Legs and Hips with Ice Energy Print,13,FALSE
18793,970c00pr0331,"Legs and Hips with Garlic, Stakes and Buckle Print (Ann Lee)",13,FALSE
18794,970c00pr0332,Legs and Hips with Glow in Dark Mummy Wrapping Print,13,FALSE
18795,970c00pr0333,Legs and Hips with Leather Pouch and Belt Print,13,FALSE
18796,970c00pr0334,Legs and Hips with Leather Armour Print [Uruk-Hai],13,FALSE
18797,970c00pr0341,Legs and Dark Green Hips with SW Boba Fett Armour Print,13,FALSE
18798,970c00pr0342,Legs and Hips with Gold and Dark Bluish Gray Armour Print,13,FALSE
18799,970c00pr0343,Legs and Hips with Gold and Dark Brown Armour Print,13,FALSE
18800,970c00pr0344,Legs and Hips with Iron Man Gold Knee Plates Print 1,13,FALSE
18801,970c00pr0345,Legs and Hips with Long Angled Coattails Print (Loki),13,FALSE
18802,970c00pr0346,Legs and Hips with Straps and Buckles Print,13,FALSE
18803,970c00pr0347,Legs and Hips with Belt and Silver Buckles Print (Black Widow),13,FALSE
18804,970c00pr0348,Legs and Hips with Black Markings and Utility Belt on Right Leg Print,13,FALSE
18805,970c00pr0349,Legs and Hips with Dark Blue Markings Print [Wolverine 6866],13,FALSE
18806,970c00pr0350,Legs and Hips with Jacket and Shirt-tails Print [Aragorn],13,FALSE
18807,970c00pr0351,Legs and Lime Hips with Swamp Plants and Scales Print,13,FALSE
18808,970c00pr0352,Legs and Hips with Chain and Kneepads with Rivets Print (Frank Rock),13,FALSE
18809,970c00pr0353,Legs and Hips with Olive Green Coattails Print (Legolas) ,13,FALSE
18810,970c00pr0354,Legs and Hips with Dark Blue Vest Tails and Belt Print,13,FALSE
18811,970c00pr0355,Legs and Hips with SW Satele Shan Armour Print,13,FALSE
18812,970c00pr0356,Legs and Hips with SW Republic Trooper Armour Print,13,FALSE
18813,970c00pr0357,Legs and Hips with Long Gold Coattails Print (Haldir),13,FALSE
18814,970c00pr0358,Legs and Hips with White Hospital Lab Coattails Print,13,FALSE
18815,970c00pr0359,Legs and Black Hips with SW Darth Malgus Armour Print,13,FALSE
18816,970c00pr0360,Legs and Hips with Sith Trooper Armour and Silver and Dark Red Knee-Pads Print,13,FALSE
18817,970c00pr0362,Legs and Hips with Torn Sections and Belt Print,13,FALSE
18818,970c00pr0363,Legs and Hips with Jacket Tails Outline and Gold Button Print (Lord Vampyre),13,FALSE
18819,970c00pr0364,Legs and Hips with Tattered Front Print (Zombie Driver),13,FALSE
18820,970c00pr0366,Legs and Hips with Coattails and Medium Dark Flesh Leggings  Print [Boushh 9516],13,FALSE
18821,970c00pr0367,"Legs and Hips with Pockets, Belt and Silver Kneepads Print (Jack McHammer)",13,FALSE
18822,970c00pr0368,Legs and Hips with Iron Man Gold Knee Plates Print 2,13,FALSE
18823,970c00pr0369,Legs and Dark Red Hips with Gold Belt and Armor Print,13,FALSE
18824,970c00pr0370,Legs and Sand Blue Hips with Belt with Buckle and Cowboy Boots Print,13,FALSE
18825,970c00pr0373,Legs and Light Aqua Hips with Light Aqua Short Swimsuit Print,13,FALSE
18826,970c00pr0375,Legs and Dark Green Hips with Dark Green Pants with Gold Trim Print,13,FALSE
18827,970c00pr0376,Legs and Dark Green Hips with Lederhosen Print,13,FALSE
18828,970c00pr0377,Legs and Hips with Red and White Short Skirt and White Shoes Print,13,FALSE
18829,970c00pr0378,Legs and Dark Bluish Gray Hips with Reddish Brown Kneepads Print,13,FALSE
18830,970c00pr0379,Legs and Hips with Robot Armour with Silver and Red Print,13,FALSE
18831,970c00pr0380,Legs and Hips with Black Belt and Pockets with Yellow Stitching Print,13,FALSE
18832,970c00pr0381,Legs and Hips with Black Kneepads Print,13,FALSE
18833,970c00pr0382,Legs and Bright Light Blue Hips with Bright Light Blue Pants Print,13,FALSE
18834,970c00pr0392,Legs and Hips with Round Silver Knee Pads Print,13,FALSE
18835,970c00pr0393,Legs and Black Hips with Copper Pouch and Knee Pads Print,13,FALSE
18836,970c00pr0394,Legs and Dark Bluish Gray Hips with Armor Plates Print,13,FALSE
18837,970c00pr0395,Legs and Hips with Black Belt and Pockets with Silver Buttons Print,13,FALSE
18838,970c00pr0397,Legs and Dark Red Hips with Dark Red Toga and Brown Sandals Print,13,FALSE
18839,970c00pr0398,Legs and Black Hips with Battle Mech Armor and Knee Pads Print,13,FALSE
18840,970c00pr0399,Legs and Hips with Belt and Torn Sections on Left Leg Print,13,FALSE
18841,970c00pr0400,Legs and Sand Blue Hips with Sand Blue Fur Print,13,FALSE
18842,970c00pr0401,Legs and Hips with Studded Belt and Safety Pins Print,13,FALSE
18843,970c00pr0402,"Legs and Hips with Sand Blue Belt, Pockets and Silver Print",13,FALSE
18844,970c00pr0403,Legs and Hips with Black and White Wrap Dress Print,13,FALSE
18845,970c00pr0405,Legs and Hips with Torn Sections Print,13,FALSE
18846,970c00pr0406,Legs and Hips with Gunbelt and Zipped Pocket Print,13,FALSE
18847,970c00pr0407,Legs and Hips with White Vertical Lines Print,13,FALSE
18848,970c00pr0408,Legs and Hips with Yellow Reflective Stripe Print,13,FALSE
18849,970c00pr0410,"Legs and Blue Hips with Wrinkled Shorts, Yellow Stripe and White Vertical Lines Print",13,FALSE
18850,970c00pr0412,Legs and Hips with Judo Black Belt Ends Print,13,FALSE
18851,970c00pr0413,Legs and Hips with Blue and White Center and Yellow Stripe and Team GB Logo Print,13,FALSE
18852,970c00pr0417,"Legs and Hips with Red Sash, Gold Buckles and Red Knee Wrapping Print",13,FALSE
18853,970c00pr0418,"Legs and Hips with Gray Sash, Silver Buckles and Gray Knee Wrapping Print",13,FALSE
18854,970c00pr0419,Legs and Green Hips with Green Tunic Print,13,FALSE
18855,970c00pr0422,"Legs and Hips with Red Belt, Armour and Knee-Pads Print",13,FALSE
18856,970c00pr0423,Legs and White Hips with White Feathers and Red Claws Print,13,FALSE
18857,970c00pr0424,"Legs and Hips with Blue Sash, Silver Buckles and Blue Knee Wrapping Print",13,FALSE
18858,970c00pr0425,"Legs and Hips with Red Belt, Red Tassels and Silver Outlined Knee Pads Print",13,FALSE
18859,970c00pr0426,"Legs and Hips with White Sash, Gold Buckles and White Knee Wrapping Print",13,FALSE
18860,970c00pr0428,"Legs and Hips with Dark Green Sash, Gold Buckles and Yellow Knee Wrapping Print",13,FALSE
18861,970c00pr0431,"Legs and Dark Brown Hips with Blue Loincloth, Gold Knee Pads and Belt and White Claws Print",13,FALSE
18862,970c00pr0432,Legs and Medium Lavender Hips with Medium Lavender Loincloth and White Claws Print,13,FALSE
18863,970c00pr0433,"Legs and Hips with Red Belt, Silver Buckles and Dark Bluish Gray Talons Print",13,FALSE
18864,970c00pr0434,"Legs and Dark Red Hips with Dark Red Loincloth, White Spikes and White Claws Print",13,FALSE
18865,970c00pr0436,"Legs and Dark Red Hips with Dark Red Loincloth, Fur Tail Charm and Claws Print",13,FALSE
18866,970c00pr0437,"Legs and Dark Red Hips with Dark Red Straps, Fur and White Claws Print",13,FALSE
18867,970c00pr0438,"Legs and Dark Red Hips with Dark Red Loincloth, Belt with White Spikes and White Claws Print",13,FALSE
18868,970c00pr0439,"Legs and Hips with Gold Belt Buckle, Gold Raven Knee Pads and Dark Gray Talons Print",13,FALSE
18869,970c00pr0441,"Legs and Black Hips with Gray Straps , Knee Covers and Yellow Talons Print",13,FALSE
18870,970c00pr0442,"Legs and Dark Red Hips with Dark Red Loincloth, White Bones and White Claws Print",13,FALSE
18871,970c00pr0444,Legs and Green Hips with Green Loincloth and White Paws Print,13,FALSE
18872,970c00pr0446,Legs and Dark Brown Hips with Chima Loincloth and Gray Toes Print ,13,FALSE
18873,970c00pr0448,"Legs and Dark Brown Hips with Dark Brown Loincloth, Knee Pads and Gray Toes Print",13,FALSE
18874,970c00pr0449,"Legs and Light Bluish Gray Hips with Dark Red Straps, Gray Fur, White Tail and White Claws Print",13,FALSE
18875,970c00pr0450,Legs and Olive Green Hips with Olive Green and Tan Loincloth and Gray Toes Print,13,FALSE
18876,970c00pr0454,"Legs and Hips with White Belt, Tassels and Silver Knee-Pads Print",13,FALSE
18877,970c00pr0455,Legs and Hips with Elven Armour Tails Print,13,FALSE
18878,970c00pr0456,Legs and Hips with Dark Red Robe and Two Gold Keys Print [79004],13,FALSE
18879,970c00pr0457,Legs and Hips with Galaxy Squad Buggoid with Olive Green Stripes and Exoskeleton Print,13,FALSE
18880,970c00pr0458,Legs and Hips with Galaxy Squad Buggoid with Dark Red Stripes and Exoskeleton Print,13,FALSE
18881,970c00pr0460,"Legs and Hips with Galaxy Squad Armour with Small Light Bluish Gray and White Knee Pads, Four Black Circles and Short Belt Print",13,FALSE
18882,970c00pr0461,Legs and Hips with Galaxy Squad Armour with Small Light Bluish Gray and White Knee Pads and Short Belt Print,13,FALSE
18883,970c00pr0462,Legs and Hips with Galaxy Squad Armor with Large Light Bluish Gray and White Hexagonal Knee Pads and Short Belt Print,13,FALSE
18884,970c00pr0463,Legs and Hips with Galaxy Squad Armor with Large Light Bluish Gray and White Trapezoid Knee Pads and Short Belt Print,13,FALSE
18885,970c00pr0464,Legs and Hips with Galaxy Squad Armour with Large Light Bluish Gray and White Knee Pads and Short Belt Print,13,FALSE
18886,970c00pr0469,Legs and Dark Brown Hips with Torn Orc Loincloth Print,13,FALSE
18887,970c00pr0470,Legs and Hips with Sith Trooper Armour and Silver and Black Knee-Pads Print,13,FALSE
18888,970c00pr0471,Legs and Black Hips with Republic Trooper Armour and Orange Knee Pads Print,13,FALSE
18889,970c00pr0472,Legs and Hips with Ninja Turtle Armour Print,13,FALSE
18890,970c00pr0473,Legs and Hips with Turtle Shell and Dark Brown Knee Pads Print,13,FALSE
18891,970c00pr0474,Legs and Dark Blue Hips with Belt and Pockets on Dark Blue Print ,13,FALSE
18892,970c00pr0476,Legs and Light Bluish Gray Hips with Rebel Flight Suit Print,13,FALSE
18893,970c00pr0478,Legs and White Hips with B-Wing Pilot Flight Suit Print,13,FALSE
18894,970c00pr0479,Legs and Hips with Armor and Silver Knee Pads Print,13,FALSE
18895,970c00pr0481,Legs and Black Hips with Samurai Armor and Knee Pads Print,13,FALSE
18896,970c00pr0482,"Legs and Light Bluish Gray Hips with Belt, Light Bluish Gray Straps with Dark Pink Dots and Light Bluish Gray Talons Print ",13,FALSE
18897,970c00pr0484,Legs and Reddish Brown Hips with Brown and Gold Armor Scales Print,13,FALSE
18898,970c00pr0485,Legs and Hips with Paint Spots Medium Azure Print,13,FALSE
18899,970c00pr0487,Legs and Dark Red Hips with Tunic with Leather Straps with Copper Studs and Brown Sandals Print,13,FALSE
18900,970c00pr0489,"Legs and Hips with Pockets, Rag, Chain and Skull Belt Print",13,FALSE
18901,970c00pr0496,Legs and Tan Hips with Jedi Robe Print,13,FALSE
18902,970c00pr0497,Legs and Black Hips with Blue Knee Pads and Gray Markings Print,13,FALSE
18903,970c00pr0499,Legs and Black Hips with SW Clone Trooper and Bright Light Orange Markings Print,13,FALSE
18904,970c00pr0502,Legs and Hips with Black Vest and Coattails Print (The Lone Ranger),13,FALSE
18905,970c00pr0503,Legs and Hips with Cavalry Gold Belt and Dark Red Sash Print ,13,FALSE
18906,970c00pr0505,Legs and Hips with Light Bluish Gray Coattails and Dual Belt Print,13,FALSE
18907,970c00pr0506,Legs and Hips with Long Tattered Coattails and 2 Buttons Print,13,FALSE
18908,970c00pr0507,Legs and Hips with Black Straps Print,13,FALSE
18909,970c00pr0508,Legs and Hips with Brown Belt and Straps and Metallic Silver Armor Print,13,FALSE
18910,970c00pr0509,Legs and Dark Tan Hips with Tan SW Jedi Robe Print ,13,FALSE
18911,970c00pr0510,Legs and Hips with SW Jedi Robe Print ,13,FALSE
18912,970c00pr0512,Legs and Dark Tan Hips with Dark Tan SW Jedi Robe Print,13,FALSE
18913,970c00pr0515,Legs and Dark Brown Hips with SW Dark Brown Jedi Robe Print ,13,FALSE
18914,970c00pr0516,Legs and Hips with Gold Belt and Chain Print,13,FALSE
18915,970c00pr0518,Legs and Hips with Silver Belt and Red Knee Pads Print,13,FALSE
18916,970c00pr0519,"Legs and Hips with White Belt, Skull and Bottle with Spider Print",13,FALSE
18917,970c00pr0521,Legs and Dark Red Hips with Leia Slave Outfit Print,13,FALSE
18918,970c00pr0523,Legs and Hips with 2 Lab Coat Pockets and 1 Button Print,13,FALSE
18919,970c00pr0524,"Legs and Dark Pink Hips with Silver Mechanical Belt with Hearts, Riveted Knees and Feet Print [Col11-16]",13,FALSE
18920,970c00pr0525,Legs and Dark Bluish Gray Hips with Evil Mech Lime Armour and Silver Knee Pads Print,13,FALSE
18921,970c00pr0526,Legs and Hips with Bright Light Blue Hair Print [Col11-8],13,FALSE
18922,970c00pr0527,Legs and Hips with Black Feet Print,13,FALSE
18923,970c00pr0528,Legs and Hips with Bright Light Blue Apron and Yellow Stripe Print,13,FALSE
18924,970c00pr0529,Legs and Hips with Scarecrow Trousers Print,13,FALSE
18925,970c00pr0530,Legs and Hips with Shaggy Fur Shorts and Boots Print,13,FALSE
18926,970c00pr0531,Legs and Black Hips with Black Harness with Blue Carabiner Print,13,FALSE
18927,970c00pr0533,Legs and Hips with White Icing Print,13,FALSE
18928,970c00pr0534,Legs and Olive Green Hips with Olive Green Knee Pads and Reddish Brown Bag Print,13,FALSE
18929,970c00pr0535,Legs and Light Bluish Gray Hips with SW Jek-14 Armor with Dark Red Markings Print,13,FALSE
18930,970c00pr0536,Legs and Hips with Dark Bluish Gray and Silver Belts and Buckles Print,13,FALSE
18931,970c00pr0538,Legs and Hips with Dark Blue and Red Robe Print,13,FALSE
